r_t1, r_t2, c_prob, c_prob_epoch, cp, obs_cp
3.500212,0.000000,1.000000,1.000000,0.000000,0.000000
1.474422,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,2.672844,1.000000,0.000000,1.000000,1.000000
0.000000,3.616598,1.000000,0.000000,0.000000,0.000000
0.000000,3.221388,1.000000,0.000000,0.000000,0.000000
0.000000,2.097698,1.000000,0.000000,0.000000,0.000000
0.000000,3.215065,1.000000,0.000000,0.000000,0.000000
0.000000,3.017142,1.000000,0.000000,0.000000,0.000000
0.000000,3.802422,1.000000,0.000000,0.000000,0.000000
0.000000,2.927616,1.000000,0.000000,0.000000,0.000000
0.000000,4.519944,1.000000,0.000000,0.000000,0.000000
0.000000,4.100841,1.000000,0.000000,0.000000,0.000000
0.000000,3.909521,1.000000,0.000000,0.000000,0.000000
0.000000,1.644377,1.000000,0.000000,0.000000,0.000000
3.150395,0.000000,1.000000,1.000000,1.000000,1.000000
2.879625,0.000000,1.000000,1.000000,0.000000,0.000000
2.691724,0.000000,1.000000,1.000000,0.000000,0.000000
5.017965,0.000000,1.000000,1.000000,0.000000,0.000000
2.118510,0.000000,1.000000,1.000000,0.000000,0.000000
1.934977,0.000000,1.000000,1.000000,0.000000,0.000000
3.039728,0.000000,1.000000,1.000000,0.000000,0.000000
3.216374,0.000000,1.000000,1.000000,0.000000,0.000000
1.321678,0.000000,1.000000,1.000000,0.000000,0.000000
0.832453,0.000000,1.000000,1.000000,0.000000,0.000000
4.324837,0.000000,1.000000,1.000000,0.000000,0.000000
2.510761,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,2.144191,1.000000,0.000000,1.000000,1.000000
0.000000,2.948879,1.000000,0.000000,0.000000,0.000000
0.000000,3.403959,1.000000,0.000000,0.000000,0.000000
0.000000,2.716127,1.000000,0.000000,0.000000,0.000000
0.000000,4.260684,1.000000,0.000000,0.000000,0.000000
0.000000,2.841416,1.000000,0.000000,0.000000,0.000000
0.000000,4.218968,1.000000,0.000000,0.000000,0.000000
0.000000,3.860707,1.000000,0.000000,0.000000,0.000000
0.000000,1.574089,1.000000,0.000000,0.000000,0.000000
0.000000,2.363064,1.000000,0.000000,0.000000,0.000000
0.000000,3.317585,1.000000,0.000000,0.000000,0.000000
0.000000,3.134008,1.000000,0.000000,0.000000,0.000000
0.000000,2.774184,1.000000,0.000000,0.000000,0.000000
0.000000,4.294320,1.000000,0.000000,0.000000,0.000000
3.202503,0.000000,1.000000,1.000000,1.000000,1.000000
4.659075,0.000000,1.000000,1.000000,0.000000,0.000000
2.534066,0.000000,1.000000,1.000000,0.000000,0.000000
4.722669,0.000000,1.000000,1.000000,0.000000,0.000000
2.199105,0.000000,1.000000,1.000000,0.000000,0.000000
1.993384,0.000000,1.000000,1.000000,0.000000,0.000000
3.367654,0.000000,1.000000,1.000000,0.000000,0.000000
2.138966,0.000000,1.000000,1.000000,0.000000,0.000000
3.022411,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,3.516918,1.000000,0.000000,1.000000,1.000000
0.000000,2.855708,1.000000,0.000000,0.000000,0.000000
0.000000,1.495143,1.000000,0.000000,0.000000,0.000000
0.000000,2.843659,1.000000,0.000000,0.000000,0.000000
0.000000,1.480485,1.000000,0.000000,0.000000,0.000000
0.000000,4.525832,1.000000,0.000000,0.000000,0.000000
0.000000,4.839046,1.000000,0.000000,0.000000,0.000000
0.000000,1.263414,1.000000,0.000000,0.000000,0.000000
0.000000,2.526320,1.000000,0.000000,0.000000,0.000000
3.731675,0.000000,1.000000,1.000000,1.000000,1.000000
2.894358,0.000000,1.000000,1.000000,0.000000,0.000000
3.003246,0.000000,1.000000,1.000000,0.000000,0.000000
4.462741,0.000000,1.000000,1.000000,0.000000,0.000000
2.667922,0.000000,1.000000,1.000000,0.000000,0.000000
0.000000,2.710645,1.000000,0.000000,1.000000,1.000000
0.000000,4.456440,1.000000,0.000000,0.000000,0.000000
0.000000,2.361363,1.000000,0.000000,0.000000,0.000000
0.000000,2.603003,1.000000,0.000000,0.000000,0.000000
0.000000,2.288205,1.000000,0.000000,0.000000,0.000000
0.000000,3.010205,1.000000,0.000000,0.000000,0.000000
0.000000,2.404135,1.000000,0.000000,0.000000,0.000000
0.000000,1.420204,1.000000,0.000000,0.000000,0.000000
